stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category
23175,regency milk jug pink,3160,9587.15,3.8787915407854987,329,206,0.0009008692144416051,0.5174725927426079,A
22560,traditional modelling clay,8144,9572.32,1.4223907455012852,389,229,0.0008994756939010723,0.518372068436509,A
22978,pantry rolling pin,2464,9564.98,4.3442436974789915,238,153,0.0008987859811048814,0.5192708544176139,A
22456,natural slate chalkboard large,1727,9534.67,6.674088050314466,476,220,0.0008959378619151614,0.520166792279529,A
35970,zinc folkart sleigh bells,5050,9512.73,2.4164301075268813,456,270,0.0008938762408322692,0.5210606685203613,A
22952,60 cake cases vintage christmas,16032,9498.869999999999,0.7650158227848102,618,342,0.0008925738676231131,0.5219532423879844,A
21174,pottering in the shed metal sign,4175,9405.76,2.6952573529411765,538,225,0.0008838246634741578,0.5228370670514585,A
85150,ladies & gentlemen metal sign,4037,9383.43,3.0745511482254697,478,196,0.000881726395526073,0.5237187934469846,A
84375,set of 20 kids cookie cutters,4311,9383.150000000001,2.518560460652591,517,290,0.0008817000849561912,0.5246004935319407,A
21155,red retrospot peg bag,3155,9296.3,3.131690427698574,485,205,0.000873539109976739,0.5254740326419175,A
23319,box of 6 mini 50's crackers,3720,9219.53,2.651167883211679,403,300,0.000866325315513037,0.5263403579574305,A
22749,feltcraft princess charlotte doll,2362,9216.16,4.118048245614035,449,275,0.0008660086490112435,0.5272063666064417,A
22966,gingerbread man cookie cutter,7440,9202.15,1.4521260997067449,670,388,0.0008646921808539363,0.5280710587872957,A
84991,60 teatime fairy cake cases,18189,9169.97,0.689585308056872,828,414,0.0008616683446439333,0.5289327271319396,A
23318,box of 6 mini vintage crackers,3809,9162.41,2.7416492146596863,376,270,0.000860957959257121,0.5297936850911967,A
20972,pink cream felt craft trinket box,7337,9128.06,1.4245659163987139,616,312,0.0008577302161305328,0.5306514153073273,A
23080,red metal box top secret,1074,9117.62,9.339272030651342,257,148,0.0008567492077392205,0.5315081645150666,A
48116,doormat multicolour stripe,1491,9080.68,9.6681592039801,201,88,0.0008532780918412245,0.5323614426069078,A
22729,alarm clock bakelike orange,2323,9068.95,4.514446902654867,445,179,0.0008521758668958132,0.5332136184738036,A
22759,set of 3 notebooks in parcel,5435,9027.44,2.050720930232558,422,253,0.0008482753249108155,0.5340618937987144,A
22989,set 2 pantry design tea towels,2811,8999.27,3.6862698412698416,372,241,0.0008456282936480502,0.5349075220923625,A
22771,clear drawer knob acrylic edwardian,6539,8930.44,1.5675615212527965,441,168,0.0008391605917731431,0.5357466826841356,A
23322,large white heart of wicker,3069,8878.210000000001,3.1351398601398603,562,350,0.0008342527308269511,0.5365809354149625,A
82582,area patrolled metal sign,4365,8858.79,2.3959453302961276,437,176,0.0008324279048729965,0.5374133633198356,A
23439,hand warmer red love heart,3986,8855.51,2.2266262135922332,397,268,0.0008321196953400936,0.5382454830151757,A
21889,wooden box of dominoes,6390,8847.29,1.5789816360601001,587,336,0.0008313472921814167,0.5390768303073571,A
22632,hand warmer red retrospot,4348,8757.83,2.2287401574803147,374,258,0.0008229410651041365,0.5398997713724613,A
84945,multi colour silver t-light holder,10545,8744.43,0.9520170454545455,347,208,0.0008216819164026437,0.5407214532888639,A
22947,wooden advent calendar red,746,8714.24,13.112481751824818,137,81,0.0008188450731714444,0.5415402983620353,A
22147,feltcraft butterfly hearts,6226,8621.14,1.6384444444444444,481,287,0.000810096808685699,0.542350395170721,A
22652,travel sewing kit,5091,8612.07,1.9708723404255317,467,263,0.0008092445341541662,0.5431596397048752,A
22795,sweetheart recipe book stand,1211,8571.25,8.111132075471698,368,170,0.0008054088289306632,0.5439650485338059,A
71459,hanging jam jar t-light holder,10792,8560.84,0.9102578796561605,348,193,0.0008044306395289811,0.5447694791733348,A
23082,set 6 paper table lantern hearts,2328,8558.76,4.093564356435643,297,205,0.0008042351895812867,0.5455737143629161,A
23078,ice cream pen lip gloss,6831,8553.34,1.4267315175097277,257,159,0.0008037258921214291,0.5463774402550375,A
21035,set/2 red retrospot tea towels,2599,8536.85,4.550554156171285,394,151,0.0008021763874880248,0.5471796166425256,A
84378,set of 3 heart cookie cutters,6332,8518.4,1.6291907514450867,685,376,0.0008004427088654469,0.547980059351391,A
23256,childrens cutlery spaceboy,2077,8517.67,4.469945054945056,360,225,0.0008003741134511119,0.5487804334648422,A
23493,vintage doily travel sewing kit,3964,8497.98,2.156320754716981,415,282,0.0007985239165904852,0.5495789573814327,A
21484,chick grey hot water bottle,1871,8495.42,5.187780487804877,402,205,0.0007982833628087076,0.5503772407442414,A
23321,small white heart of wicker,4716,8438.54,1.7480124223602485,629,378,0.0007929385584698334,0.5511701793027113,A
21213,pack of 72 skull cake cases,15169,8414.59,0.797123695976155,663,295,0.0007906880650817174,0.551960867367793,A
21210,set of 72 retrospot paper  doilies,5808,8368.39,1.7856512141280352,453,244,0.000786346821051197,0.5527472141888442,A
22768,family photo frame cornice,867,8258.59,10.96038314176245,260,184,0.000776029319004636,0.5535232435078489,A
72741,grand chocolatecandle,5958,8196.0,1.5990443686006826,292,195,0.0007701479669728121,0.5542933914748217,A
22192,blue diner wall clock,954,8189.29,9.043780821917808,365,179,0.0007695174529588556,0.5550629089277805,A
22725,alarm clock bakelike chocolate,1980,8153.6,4.783640552995392,428,171,0.0007661637949621182,0.5558290727227426,A
84380,set of 3 butterfly cookie cutters,5799,8153.5599999999995,1.7178818443804036,688,325,0.0007661600363092778,0.5565952327590519,A
22655,vintage red kitchen cabinet,60,8125.0,143.42105263157896,38,34,0.0007634763581813199,0.5573587091172332,A
22667,recipe box retrospot,2882,8045.1,3.0373885350318472,464,233,0.0007559684491328662,0.558114677566366,A
22909,set of 20 vintage christmas napkins,8976,8041.179999999999,0.9908974358974358,610,368,0.0007556001011545189,0.5588702776675205,A
71053,white metal lantern,1875,8037.7699999999995,4.669299363057325,307,145,0.0007552796759998853,0.5596255573435204,A
21121,set/10 red polkadot party candles,6606,7998.85,1.3711488250652741,379,238,0.0007516225067862955,0.5603771798503067,A
22616,pack of 12 london tissues,26119,7975.98,0.44826003824091776,512,195,0.000749473497024867,0.5611266533473316,A
21770,open closed metal sign,1638,7923.93,5.524447300771209,388,263,0.0007445825500164562,0.561871235897348,A
22487,white wood garden plant ladder,784,7909.28,10.87100233100233,429,278,0.0007432059434137046,0.5626144418407617,A
22940,feltcraft christmas fairy,1915,7890.25,4.549082568807339,321,240,0.0007414177643249427,0.5633558596050866,A
22352,lunch box with cutlery retrospot,3088,7860.97,3.321921487603306,482,185,0.0007386664304458599,0.5640945260355325,A
22968,rose cottage keepsake box,794,7851.98,11.976137566137565,189,118,0.0007378216732200075,0.5648323477087525,A
21136,painted metal pears assorted,4687,7793.139999999999,1.8063031914893617,370,259,0.0007322926948919596,0.5655646404036444,A
23238,set of 4 knick knack tins london,1849,7771.61,4.752158273381295,274,150,0.0007302696000006803,0.5662949100036451,A
22173,metal 4 hook hanger french chateau,2444,7767.8,3.8380321285140564,493,210,0.000729911588317644,0.5670248215919627,A
22557,plasters in tin vintage paisley,4712,7762.24,1.900190972222222,566,315,0.0007293891355728454,0.5677542107275355,A
21908,chocolate this way metal sign,3771,7752.22,2.534714587737844,468,220,0.000728447593036356,0.5684826583205719,A
23204,charlotte bag apples design,7976,7741.94,1.1219453924914675,583,199,0.0007274816192564047,0.5692101399398283,A
23007,spaceboy baby gift set,498,7741.749999999999,15.913423913043477,184,110,0.0007274637656554133,0.5699376037054837,A
48111,doormat 3 smiley cats,1172,7708.48,9.613290598290599,233,111,0.0007243375061555127,0.5706619412116393,A
21258,victorian sewing box large,532,7674.799999999999,17.17723926380368,163,61,0.0007211727204639993,0.5713831139321033,A
84406B,cream cupid hearts coat hanger,2015,7653.17,4.311608391608392,284,133,0.0007191402289406193,0.5721022541610439,A
84970S,hanging heart zinc t-light holder,8879,7650.3099999999995,1.141173184357542,537,271,0.0007188714852625395,0.5728211256463064,A
84949,silver hanging t-light holder,4789,7622.64,1.8617465753424658,290,165,0.0007162714371602778,0.5735373970834666,A
21231,sweetheart ceramic trinket box,6054,7617.28,1.5708023483365947,509,215,0.0007157677776796806,0.5742531648611463,A
22991,giraffe wooden ruler,3887,7604.889999999999,2.273655913978495,274,185,0.0007146035349624046,0.5749677683961087,A
21955,doormat union jack guns and roses,1228,7580.82,9.168653846153846,206,108,0.0007123417656157678,0.5756801101617245,A
22585,pack of 6 birdy gift tags,6221,7547.889999999999,1.4756511056511057,395,241,0.0007092474546650095,0.5763893576163895,A
22627,mint kitchen scales,852,7521.89,9.536190476190477,357,193,0.0007068043303188294,0.5770961619467083,A
22367,childrens apron spaceboy design,3749,7508.58,2.4254611211573236,550,298,0.0007055536385862271,0.5778017155852946,A
22750,feltcraft princess lola doll,2001,7491.83,4.061346153846154,413,247,0.000703979702709361,0.578505695288004,A
21668,red stripe ceramic drawer knob,5494,7481.16,1.6713832199546486,437,169,0.000702977082064217,0.5792086723700682,A
22381,toy tidy pink polkadot,3439,7433.74,3.0202536997885834,469,133,0.0006985211991220684,0.5799071935691903,A
84836,zinc metal heart decoration,5937,7418.07,1.3647155963302753,535,311,0.0006970487468718897,0.5806042423160622,A
22741,funky diva pen,8547,7363.86,1.107905982905983,233,107,0.000691954832610104,0.5812961971486723,A
23382,box of 6 christmas cake decorations,1875,7356.18,4.660950226244344,220,136,0.0006912331712647708,0.581987430319937,A
21169,you're confusing me metal sign,4413,7301.77,2.245964912280702,450,191,0.0006861204637387836,0.5826735507836759,A
23083,set 6 paper table lantern stars,1932,7250.900000000001,4.236586345381526,246,161,0.0006813403969891611,0.5833548911806651,A
23240,set of 4 knick knack tins doiley,1819,7248.79,4.260486486486487,182,142,0.0006811421280518363,0.5840360333087169,A
20969,red floral feltcraft shoulder bag,1960,7229.43,4.268562091503268,305,157,0.0006793229400771422,0.584715356248794,A
22631,circus parade lunch box,3677,7199.57,2.614900497512438,396,168,0.0006765171057318751,0.5853918733545259,A
22485,set of 2 wooden market crates,526,7190.349999999999,15.007980769230768,208,142,0.0006756507362521912,0.5860675240907781,A
22767,triple photo frame cornice,774,7173.55,10.27288990825688,218,152,0.0006740721020592748,0.5867415961928374,A
22634,childs breakfast set spaceboy,763,7161.3,10.312946428571427,222,155,0.0006729210146269399,0.5874145172074643,A
21787,rain poncho retrospot,8875,7161.099999999999,1.0531854838709678,243,115,0.0006729022213627384,0.588087419428827,A
22553,plasters in tin skulls,4242,7132.12,1.9751052631578947,560,281,0.0006701790773799576,0.588757598506207,A
22637,piggy bank retrospot,2760,7111.18,3.1144072948328265,329,188,0.0006682114226180725,0.5894258099288251,A
22834,hand warmer babushka design,4941,7105.33,2.229490616621984,368,199,0.0006676617196401819,0.5900934716484653,A
21669,blue stripe ceramic drawer knob,5252,7091.15,1.5951612903225805,425,167,0.0006663292772083036,0.5907598009256736,A
22505,memo board cottage design,1457,7084.42,5.665495207667732,311,186,0.000665696883867927,0.5914254978095416,A
21259,victorian sewing box small,1179,7077.2,7.013789473684211,285,133,0.000665018447030257,0.5920905162565718,A
22950,36 doilies vintage christmas,5171,7060.28,1.5787570621468927,177,151,0.0006634285368788196,0.5927539447934507,A
23320,giant 50's christmas cracker,2661,7053.57,2.805680473372781,333,260,0.0006627980228648631,0.5934167428163155,A
22663,jumbo bag dolly girl design,3419,7051.2,2.5757427937915747,450,171,0.0006625753226840767,0.5940793181389996,A
C2,carriage,142,7051.0,49.87943262411348,141,29,0.0006625565294198754,0.5947418746684194,A
21912,vintage snakes & ladders,1786,7047.7,4.942045454545455,396,201,0.0006622464405605525,0.59540412110898,A
22333,retrospot party bag + sticker set,4492,7043.94,1.8778124999999999,317,167,0.0006618931271935663,0.5960660142361736,A
23215,jingle bell heart antique silver,3564,7038.400000000001,2.2615962441314554,210,162,0.0006613725537751881,0.5967273867899487,A
22946,wooden advent calendar cream,453,7030.22,18.158260869565215,137,64,0.0006606039092693513,0.5973879906992181,A
23293,set of 12 fairy cake baking cases,8471,6989.54,1.0651805054151624,552,323,0.0006567813593307894,0.5980447720585489,A
22839,3 tier cake tin green and cream,445,6981.67,18.59910891089109,201,107,0.0006560418443844648,0.5987008139029334,A
22170,picture frame wood triple portrait,1068,6977.6,7.740037735849057,265,142,0.0006556594014579665,0.5993564733043913,A
21922,union stripe with fringe  hammock,898,6944.360000000001,9.187081339712918,208,113,0.0006525359609476962,0.6000090092653391,A
21165,beware of the cat metal sign,4154,6935.7,2.156901098901099,449,178,0.0006517222126077761,0.6006607314779469,A
21094,set/6 red spotty paper plates,8758,6933.259999999999,0.9860338345864661,527,179,0.0006514929347845191,0.6013122244127314,A
21877,home sweet home mug,5411,6932.78,1.7194857142857145,349,174,0.0006514478309504358,0.6019636722436817,A
22109,full english breakfast plate,1640,6921.15,5.498528428093645,296,100,0.0006503550026371252,0.6026140272463189,A
22840,round cake tin vintage red,913,6903.79,8.366014760147602,271,193,0.0006487237473044449,0.6032627509936233,A
21257,victorian sewing box medium,688,6901.42,11.262595419847328,261,100,0.0006485010471236585,0.6039112520407469,A
84997A,childrens cutlery polkadot green,1728,6864.42,4.607849462365592,186,114,0.000645024293246402,0.6045562763339933,A
21326,aged glass silver t-light holder,10535,6859.27,0.8200289017341041,340,168,0.0006445403666932164,0.6052008167006866,A
22580,advent calendar gingham sack,1311,6848.1900000000005,5.728536585365854,246,126,0.0006434992198564596,0.6058443159205431,A
75049L,large circular mirror mobile,7102,6812.98,1.6756937799043061,205,71,0.0006401906656938054,0.6064845065862369,A
22294,heart filigree dove  small,5457,6805.08,1.453355048859935,299,162,0.0006394483317578507,0.6071239549179948,A
23297,set 40 heart shape petit four cases,4303,6792.23,1.8389570552147239,161,123,0.0006382408645329116,0.6077621957825277,A
22620,4 traditional spinning tops,4889,6782.21,1.6602857142857141,483,260,0.0006372993219964222,0.6083994951045241,A
21672,white spot red ceramic drawer knob,4992,6776.0,1.6896626506024097,409,159,0.0006367157911429691,0.6090362108956671,A
23541,wall art classic puddings,864,6762.71,9.736866666666666,150,95,0.000635466978736787,0.6096716778744038,A
22943,christmas lights 10 vintage baubles,1355,6755.47,6.264258373205742,209,128,0.0006347866625726968,0.6103064645369765,A
23254,childrens cutlery dolly girl,1667,6753.71,4.270341296928327,291,197,0.0006346212818477246,0.6109410858188242,A
23008,dolly girl baby gift set,433,6719.61,16.12609022556391,133,99,0.0006314170303013882,0.6115725028491256,A
23480,mini lights woodland mushrooms,1798,6719.14,4.428761467889909,215,143,0.000631372866130515,0.612203875715256,A
23247,biscuit tin 50's christmas,2194,6681.25,3.2880906148867313,309,231,0.0006278124822275623,0.6128316881974836,A
21871,save the planet mug,5453,6679.56,1.8128531855955676,357,133,0.0006276536791450607,0.6134593418766286,A
85014A,black/blue polkadot umbrella,1163,6678.72,6.487913669064748,278,183,0.0006275747474354149,0.6140869166240641,A
