stock_code,description,total_quantity_sold,total_revenue,total_revenue_capped,total_orders,unique_customers,avg_unit_price,avg_quantity_per_order,first_sale_date,last_sale_date,product_active_days,avg_daily_quantity_sold,revenue_per_order
23077,doughnut lip gloss,10395,13695.77,11942.87,344,217,1.345436046511628,30.218023255813954,2011-03-24 08:44:00,2011-12-09 11:59:00,260,39.827586206896555,39.81328488372093
22171,3 hook photo shelf antique white,1794,13611.81,9864.33,382,172,10.020785340314136,4.696335078534031,2010-12-01 14:03:00,2011-12-09 11:26:00,372,4.809651474530831,35.63301047120419
22551,plasters in tin spaceboy,8074,13602.11,12201.76,673,339,1.864023494860499,11.856093979441997,2010-12-01 11:57:00,2011-12-09 10:13:00,372,21.646112600536192,20.21115898959881
21524,doormat spotty home sweet home,1752,13572.06,12611.26,480,251,9.204553014553015,3.6424116424116426,2010-12-01 13:54:00,2011-12-08 20:01:00,372,4.697050938337801,28.275125
23356,love hot water bottle,2359,13334.32,12157.12,476,316,6.205617283950618,4.8539094650205765,2011-08-22 12:52:00,2011-12-09 12:31:00,108,21.642201834862384,28.01327731092437
22554,plasters in tin woodland animals,7803,13328.27,12094.77,704,351,1.9113445378151261,10.928571428571429,2010-12-01 11:57:00,2011-12-09 10:13:00,372,20.919571045576408,18.932201704545456
22558,clothes pegs retrospot pack 24,8676,13325.869999999999,13250.27,772,363,1.8339870967741934,11.19483870967742,2010-12-01 10:39:00,2011-12-09 10:03:00,372,23.260053619302948,17.261489637305697
23207,lunch bag alphabet design,7830,13325.55,12129.25,740,377,1.9909656084656082,10.357142857142858,2011-04-11 16:47:00,2011-12-09 10:23:00,241,32.35537190082645,18.0075
23108,set of 10 led dolly lights,2219,13290.52,10169.16,372,271,6.469919571045577,5.949061662198392,2011-05-11 10:18:00,2011-12-08 14:39:00,211,10.466981132075471,35.72720430107527
23328,set 6 school milk bottles in crate,2841,13269.49,12228.31,405,195,4.845672371638142,6.946210268948655,2011-08-08 15:42:00,2011-12-09 12:31:00,122,23.097560975609756,32.76417283950617
22499,wooden union jack bunting,2091,12792.25,12054.44,407,217,6.789317073170731,5.1,2010-12-01 17:06:00,2011-12-07 10:35:00,370,5.636118598382749,31.43058968058968
22113,grey heart hot water bottle,3220,12763.08,12030.28,561,337,4.404398625429553,5.5326460481099655,2010-12-01 12:03:00,2011-12-09 12:31:00,373,8.609625668449198,22.750588235294117
22427,enamel flower jug cream,2106,12647.26,12191.86,506,311,6.567013752455796,4.137524557956778,2010-12-01 09:53:00,2011-11-28 14:26:00,362,5.801652892561983,24.994584980237153
20750,red retrospot mini cases,1747,12634.98,11831.58,385,235,8.121839378238343,4.525906735751295,2010-12-01 11:49:00,2011-12-09 11:59:00,373,4.671122994652406,32.818129870129866
20749,assorted colour mini cases,1762,12550.57,10584.57,383,239,8.065298701298701,4.576623376623377,2010-12-01 11:21:00,2011-12-09 09:38:00,372,4.7238605898123325,32.76911227154047
20723,strawberry charlotte bag,9793,12548.15,12540.99,722,230,1.2022176308539945,13.488980716253444,2010-12-01 09:37:00,2011-12-09 10:23:00,373,26.184491978609625,17.379709141274237
22607,wooden rounders garden set,1327,12531.57,10705.77,358,224,10.739052924791086,3.6963788300835656,2010-12-01 13:17:00,2011-12-08 18:22:00,372,3.557640750670241,35.004385474860335
21790,vintage snap cards,14521,12510.01,11812.3,926,449,1.0157754010695188,15.53048128342246,2010-12-01 11:57:00,2011-12-09 12:20:00,373,38.82620320855615,13.509730021598273
22188,black heart card holder,4870,12483.220000000001,5117.41,189,123,4.3502645502645505,25.767195767195766,2010-12-01 10:47:00,2011-12-08 18:43:00,372,13.056300268096514,66.04878306878308
21755,love building block word,2011,12435.86,12435.86,629,337,6.695205047318613,3.17192429022082,2010-12-01 08:34:00,2011-12-09 12:00:00,373,5.377005347593583,19.770842607313195
22568,feltcraft cushion owl,3373,12413.89,10565.65,470,244,4.162959830866807,7.13107822410148,2010-12-01 11:45:00,2011-12-07 13:46:00,371,9.067204301075268,26.412531914893616
22424,enamel bread bin cream,873,12358.33,12098.09,454,189,15.894339207048457,1.922907488986784,2010-12-01 09:53:00,2011-12-09 10:26:00,373,2.334224598930481,27.220991189427313
22149,feltcraft 6 flower friends,6070,12357.08,9018.68,547,337,2.455298372513562,10.976491862567812,2010-12-01 11:57:00,2011-11-10 18:46:00,344,17.594202898550726,22.590639853747714
23174,regency sugar bowl green,3055,12342.43,8557.63,322,190,4.795123456790124,9.429012345679013,2011-05-10 10:34:00,2011-12-08 09:28:00,211,14.410377358490566,38.33052795031056
21977,pack of 60 pink paisley cake cases,24820,12226.32,10474.92,869,410,0.7446931818181819,28.204545454545453,2010-12-01 09:37:00,2011-12-09 10:26:00,373,66.36363636363636,14.069413118527041
48188,doormat welcome puppies,2064,12107.02,7483.62,287,163,8.819268292682928,7.191637630662021,2010-12-01 14:32:00,2011-12-06 17:23:00,370,5.563342318059299,42.18473867595819
47590B,pink happy birthday bunting,2323,12050.12,10660.82,393,238,5.82266497461929,5.895939086294416,2010-12-01 17:06:00,2011-12-09 10:03:00,372,6.227882037533512,30.661882951653947
22273,feltcraft doll molly,4509,12001.59,6122.790000000001,331,211,3.2667267267267266,13.54054054054054,2010-12-01 11:49:00,2011-12-09 10:03:00,372,12.088471849865952,36.258580060422965
22191,ivory diner wall clock,1445,11911.65,8882.25,415,239,8.85322966507177,3.4569377990430623,2010-12-01 10:03:00,2011-12-08 18:03:00,372,3.8739946380697052,28.70277108433735
21430,set/3 red gingham rose storage box,3034,11905.95,10528.19,477,186,4.931106471816284,6.334029227557411,2010-12-02 11:41:00,2011-12-09 10:26:00,371,8.155913978494624,24.960062893081762
82486,wood s/3 cabinet ant white finish,1402,11885.98,11885.98,403,183,9.038246913580247,3.4617283950617286,2010-12-01 09:02:00,2011-10-10 13:30:00,313,4.464968152866242,29.493746898263026
22087,paper bunting white lace,4082,11872.58,11280.980000000001,326,155,3.396042296072508,12.332326283987916,2010-12-01 12:31:00,2011-12-09 10:51:00,372,10.943699731903486,36.418957055214726
22193,red diner wall clock,1400,11857.07,11122.67,460,206,9.24141304347826,3.0434782608695654,2010-12-01 10:03:00,2011-12-09 10:26:00,373,3.7433155080213902,25.77623913043478
22158,3 hearts hanging decoration rustic,3413,11797.380000000001,8011.2300000000005,303,196,3.352964169381108,11.117263843648209,2010-12-03 10:43:00,2011-12-08 16:30:00,370,9.199460916442048,38.93524752475248
22502,picnic basket wicker small,1876,11789.27,11137.37,461,175,7.54717672413793,4.043103448275862,2010-12-01 10:29:00,2011-09-25 14:33:00,298,6.274247491638796,25.573253796095447
23300,gardeners kneeling pad cup of tea,6809,11785.99,10065.84,758,351,1.9087597911227152,8.889033942558747,2011-05-15 11:43:00,2011-12-09 10:26:00,207,32.73557692307692,15.548799472295514
21936,red retrospot picnic bag,3985,11665.19,10925.69,531,223,3.7098496240601504,7.4906015037593985,2010-12-03 11:36:00,2011-12-09 10:03:00,370,10.74123989218329,21.968342749529192
23581,jumbo bag paisley park,5020,11581.83,9280.98,338,230,2.256289855072464,14.55072463768116,2011-10-25 10:31:00,2011-12-09 12:19:00,45,109.1304347826087,34.26576923076923
22692,doormat welcome to our home,1522,11539.06,10348.66,443,231,9.598148984198644,3.435665914221219,2010-12-01 17:06:00,2011-12-08 17:57:00,372,4.080428954423592,26.047539503386
21217,red retrospot round cake tins,1088,11522.44,9984.039999999999,344,167,12.575697674418604,3.1627906976744184,2010-12-01 14:32:00,2011-12-09 12:49:00,372,2.9168900804289546,33.49546511627907
22730,alarm clock bakelike ivory,2885,11453.4,9972.96,570,241,4.418076923076923,5.043706293706293,2010-12-01 10:47:00,2011-12-09 12:50:00,373,7.713903743315508,20.093684210526316
21481,fawn blue hot water bottle,3307,11443.87,10947.220000000001,490,253,4.10572,6.614,2010-12-01 12:08:00,2011-12-09 11:59:00,372,8.865951742627345,23.35483673469388
22356,charlotte bag pink polkadot,9716,11417.74,11417.74,742,220,1.252092715231788,12.86887417218543,2010-12-01 14:32:00,2011-12-09 10:23:00,372,26.048257372654156,15.3877897574124
21216,"set 3 retrospot tea,coffee,sugar",2128,11382.81,10526.01,430,150,7.409124423963133,4.903225806451613,2010-12-01 14:32:00,2011-12-09 10:26:00,372,5.705093833780161,26.471651162790696
22041,"record frame 7"" single size",4374,11354.56,10908.16,361,73,3.676493150684932,11.983561643835616,2010-12-01 12:27:00,2011-12-09 10:26:00,372,11.726541554959786,31.453074792243765
21080,set/20 red retrospot paper napkins,13202,11312.56,11312.56,986,427,1.0935721393034825,13.136318407960198,2010-12-01 10:19:00,2011-12-08 16:30:00,372,35.394101876675606,11.4731845841785
21340,classic metal birdcage plant holder,975,11300.02,10884.26,290,179,13.383676975945017,3.350515463917526,2010-12-01 09:53:00,2011-12-07 12:55:00,371,2.620967741935484,38.96558620689655
22605,wooden croquet garden set,782,11276.21,11084.96,299,181,16.2249,2.6066666666666665,2010-12-01 14:32:00,2011-12-08 18:22:00,372,2.096514745308311,37.71307692307692
47566B,tea time party bunting,2379,11275.27,10955.17,365,192,5.564371584699454,6.5,2010-12-01 17:06:00,2011-12-04 13:20:00,367,6.4646739130434785,30.891150684931507
22570,feltcraft cushion rabbit,3086,11204.97,7934.01,386,202,4.297686375321336,7.933161953727506,2010-12-01 11:49:00,2011-11-18 14:14:00,352,8.742209631728045,29.02841968911917
23170,regency tea plate roses,6857,11097.25,9813.25,445,224,2.075707865168539,15.408988764044944,2011-05-10 10:34:00,2011-12-09 10:26:00,212,32.1924882629108,24.937640449438202
22413,metal sign take it or leave it,3774,11095.94,6339.740000000001,412,228,3.3484375,9.072115384615385,2010-12-01 11:21:00,2011-12-08 13:47:00,372,10.117962466487935,26.931893203883497
B,adjust bad debt,1,11062.06,183.6,1,0,11062.06,1.0,2011-08-12 14:50:00,2011-08-12 14:50:00,0,1.0,11062.06
22662,lunch bag dolly girl design,6706,11060.88,10545.63,682,310,1.9342608695652173,9.718840579710145,2010-12-01 09:56:00,2011-12-09 10:03:00,373,17.93048128342246,16.218299120234605
20711,jumbo bag toys,5007,11014.62,9719.26,522,152,3.1267175572519084,9.555343511450381,2010-12-01 14:11:00,2011-12-01 16:22:00,365,13.680327868852459,21.100804597701153
85014B,red retrospot umbrella,1910,10952.2,8878.6,350,210,6.828942857142858,5.457142857142857,2010-12-01 10:03:00,2011-12-09 10:03:00,373,5.106951871657754,31.292
85048,15cm christmas glass ball 20 lights,1359,10910.61,10266.01,261,170,9.306958174904944,5.167300380228137,2010-12-01 14:32:00,2011-12-09 10:26:00,372,3.64343163538874,41.80310344827586
22988,soldiers egg cup,9073,10858.31,9611.63,418,197,1.4978199052132701,21.5,2010-12-01 11:49:00,2011-12-09 10:03:00,372,24.324396782841823,25.97681818181818
23209,lunch bag vintage doily,6548,10797.0,10690.6,601,319,1.8969934640522876,10.699346405228757,2011-08-05 16:43:00,2011-12-08 17:54:00,125,51.96825396825397,17.965058236272878
22617,baking set spaceboy design,2209,10745.05,9777.75,464,296,5.468758029978586,4.730192719486081,2010-12-02 07:48:00,2011-12-09 09:38:00,372,5.92225201072386,23.157435344827583
22846,bread bin diner style red,665,10676.619999999999,10093.66,278,158,17.699460431654675,2.3920863309352516,2010-12-01 15:00:00,2011-12-08 10:33:00,371,1.7876344086021505,38.40510791366906
22734,set of 6 ribbons vintage christmas,3261,10610.04,10086.43,422,278,3.5106250000000006,7.548611111111111,2010-12-01 14:32:00,2011-12-09 10:51:00,372,8.742627345844504,25.142274881516588
21891,traditional wooden skipping rope,8130,10504.85,7421.8099999999995,425,264,1.592523148148148,18.819444444444443,2010-12-01 10:29:00,2011-12-08 18:22:00,372,21.796246648793566,24.71729411764706
21791,vintage heads and tails card game,7864,10504.4,8985.47,607,342,1.5057937806873976,12.870703764320785,2010-12-01 08:45:00,2011-12-09 10:03:00,373,21.02673796791444,17.30543657331137
23209,lunch bag doiley pattern,6551,10502.19,10395.789999999999,492,290,1.7325754527162975,13.181086519114688,2011-05-08 11:08:00,2011-10-21 13:13:00,166,39.22754491017964,21.345914634146343
47590A,blue happy birthday bunting,1990,10491.75,9579.45,390,228,5.864717948717949,5.102564102564102,2010-12-01 17:06:00,2011-12-06 16:26:00,369,5.378378378378378,26.901923076923076
84755,colour glass t-light holder hanging,16401,10487.050000000001,10472.65,621,318,0.7275401929260451,26.368167202572348,2010-12-01 09:53:00,2011-12-09 10:03:00,373,43.85294117647059,16.887359098228664
23208,lunch bag vintage leaf design,6308,10441.91,10408.01,668,305,1.9362038404726736,9.317577548005909,2011-04-12 09:49:00,2011-12-09 10:23:00,241,26.06611570247934,15.631601796407185
22992,revolver wooden ruler,5233,10373.99,8140.19,348,217,2.2714044943820224,14.69943820224719,2011-02-17 12:01:00,2011-12-09 12:16:00,295,17.679054054054053,29.81031609195402
22169,family album white picture frame,1197,10345.76,9942.8,372,165,10.152849462365591,3.217741935483871,2010-12-01 14:32:00,2011-12-08 16:30:00,372,3.2091152815013406,27.811182795698926
21914,blue harmonica in box,7876,10339.81,9700.36,603,306,1.4315409836065573,12.911475409836065,2010-12-01 11:41:00,2011-12-09 12:16:00,373,21.058823529411764,17.147280265339965
84997B,childrens cutlery retrospot red,2634,10316.86,7766.14,262,157,4.4931698113207545,9.939622641509434,2011-02-22 11:02:00,2011-12-09 12:16:00,290,9.051546391752577,39.377328244274814
84947,antique silver tea glass engraved,8652,10229.77,9545.05,347,177,1.471534090909091,24.579545454545453,2010-12-01 12:38:00,2011-12-09 08:59:00,372,23.195710455764075,29.480605187319885
23582,vintage doily jumbo bag red,4802,10206.41,6412.81,259,186,2.2147709923664123,18.328244274809162,2011-10-25 09:07:00,2011-12-08 14:38:00,44,106.71111111111111,39.40698841698842
82600,no singing metal sign,4788,10193.76,9046.08,496,207,2.53742,9.576,2010-12-01 13:24:00,2011-10-03 11:00:00,305,15.647058823529411,20.551935483870967
84997C,childrens cutlery polkadot blue,2582,10150.76,6949.16,233,150,4.406824034334764,11.081545064377682,2011-02-20 12:23:00,2011-12-09 12:16:00,291,8.842465753424657,43.56549356223176
22970,london bus coffee mug,4334,10140.6,8215.050000000001,317,180,2.730219435736677,13.586206896551724,2010-12-15 17:28:00,2011-12-08 15:03:00,357,12.106145251396647,31.989274447949526
21218,red spotty biscuit tin,2433,10116.49,9295.69,394,130,5.90964824120603,6.113065326633166,2010-12-01 14:32:00,2011-12-09 10:26:00,372,6.522788203753351,25.676370558375634
22569,feltcraft cushion butterfly,2759,10110.83,7383.47,348,192,4.278142857142857,7.882857142857143,2010-12-01 11:49:00,2011-10-25 09:31:00,327,8.411585365853659,29.054109195402297
22556,plasters in tin circus parade,6113,10061.86,9967.06,571,305,1.7862045060658576,10.594454072790295,2010-12-01 13:24:00,2011-12-09 12:50:00,372,16.388739946380696,17.621471103327497
22621,traditional knitting nancy,6148,10053.65,9958.85,609,366,1.8817932148626817,9.932148626817447,2010-12-03 10:26:00,2011-12-09 12:09:00,371,16.526881720430108,16.508456486042693
23171,regency tea plate green,6247,10051.99,8095.19,381,195,2.128433420365535,16.31070496083551,2011-05-10 10:34:00,2011-12-09 10:26:00,212,29.328638497652584,26.383175853018372
22633,hand warmer union jack,4851,10023.720000000001,9716.79,479,300,2.1974036511156188,9.839756592292089,2010-12-01 08:28:00,2011-12-09 10:20:00,373,12.970588235294118,20.926346555323594
20679,edwardian parasol red,1710,10021.42,8876.62,326,141,7.003669724770643,5.229357798165138,2010-12-01 09:02:00,2011-12-09 10:26:00,373,4.572192513368984,30.740552147239264
48173C,doormat black flock,1799,10000.66,5482.08,188,105,8.200425531914894,9.569148936170214,2010-12-01 12:23:00,2011-12-08 09:20:00,371,4.836021505376344,53.195
22690,doormat home sweet home blue,1619,9943.7,7014.1,285,198,8.34332167832168,5.660839160839161,2010-12-05 16:24:00,2011-12-08 19:29:00,368,4.387533875338754,34.89017543859649
23076,ice cream sundae lip gloss,8076,9935.76,9671.76,277,202,1.35028880866426,29.15523465703971,2011-03-24 09:44:00,2011-12-09 10:03:00,260,30.942528735632184,35.869169675090255
22619,set of 6 soldier skittles,2480,9895.04,9010.64,443,250,4.664125560538116,5.560538116591928,2010-12-01 10:29:00,2011-12-09 10:26:00,372,6.648793565683646,22.33643340857788
22654,deluxe sewing kit,1411,9893.0,8678.84,328,157,7.752151515151516,4.275757575757575,2010-12-01 10:19:00,2011-12-09 10:26:00,373,3.772727272727273,30.161585365853657
22791,t-light glass fluted antique,7955,9873.880000000001,9796.44,345,184,1.5130057803468209,22.991329479768787,2010-12-01 13:54:00,2011-12-09 08:59:00,372,21.327077747989275,28.61994202898551
22555,plasters in tin strongman,6010,9841.83,9100.23,515,294,1.8509351145038169,11.469465648854962,2010-12-01 13:24:00,2011-12-09 12:50:00,372,16.11260053619303,19.110349514563108
21314,small glass heart trinket pot,4246,9798.980000000001,9798.980000000001,541,215,2.8415313653136534,7.833948339483395,2010-12-01 10:47:00,2011-12-09 12:00:00,373,11.352941176470589,18.11271719038817
22838,3 tier cake tin red and cream,689,9765.11,6281.03,168,115,17.272142857142857,4.101190476190476,2010-12-01 09:45:00,2011-12-09 10:26:00,373,1.8422459893048129,58.12565476190476
22766,photo frame cornice,3267,9755.09,8485.09,504,278,3.213877952755906,6.431102362204724,2010-12-01 11:21:00,2011-12-08 15:54:00,372,8.758713136729222,19.3553373015873
22561,wooden school colouring set,5883,9741.57,8667.17,433,288,1.777737556561086,13.309954751131222,2010-12-01 13:24:00,2011-12-09 11:34:00,372,15.772117962466488,22.49785219399538
21559,strawberry lunch box with cutlery,3933,9735.380000000001,9346.58,573,233,3.130447504302926,6.769363166953529,2010-12-01 09:37:00,2011-12-09 10:13:00,373,10.516042780748663,16.99019197207679
23240,set of 4 knick knack tins doily,2352,9726.48,9197.279999999999,353,230,4.541388888888889,6.533333333333333,2011-08-05 15:38:00,2011-12-09 08:48:00,125,18.666666666666668,27.553767705382434
