stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category,avg_daily_demand,demand_std,max_daily_demand,demand_days,safety_stock,reorder_point,inventory_priority,movement_category,avg_daily_demand_capped,reorder_point_capped,annual_demand,holding_cost,eoq
22835,hot water bottle i am so poorly,3441,17892.96,5.887280966767372,657,316,0.0016813356231241883,0.3432364516094921,A,17.205,27.69436520885806,320,200,120.89946504972237,241.33446504972235,Critical,Fast Moving,17.205,241.33446504972235,3441,1.1774561933534744,541.0
22865,hand warmer owl design,8439,17786.13,2.359009009009009,654,375,0.001671297201051018,0.34490774881054315,A,67.512,83.48127238314997,504,125,364.4366316641478,837.0206316641478,Critical,Fast Moving,67.512,837.0206316641478,8439,0.4718018018018018,1337.0
21485,retrospot heart hot water bottle,3524,17663.98,5.63684375,623,371,0.0016598192149400212,0.34656756802548316,A,18.54736842105263,40.60384646231814,508,190,177.25567201970685,307.0872509670753,Critical,Fast Moving,18.54736842105263,307.0872509670753,3524,1.12736875,559.0
20914,set/5 red retrospot lid glass bowls,6073,17623.350000000002,3.2893721973094174,879,356,0.0016560013633175098,0.34822356938880067,A,21.5354609929078,31.890278161938394,434,282,139.21667967431893,289.9649066246735,Critical,Fast Moving,21.5354609929078,289.9649066246735,6073,0.6578744394618835,961.0
22698,pink regency teacup and saucer,5788,17445.56,3.708229166666667,765,319,0.0016392950911056873,0.34986286447990633,A,23.917355371900825,29.032414786400707,270,242,126.74070664940962,294.1621942527154,Critical,Fast Moving,23.917355371900825,294.1621942527154,5788,0.7416458333333334,883.0
22384,lunch bag pink polkadot,10487,17388.99,2.031925522252498,1090,444,0.0016339794163263252,0.35149684389623265,A,35.91438356164384,42.42360668408631,300,292,185.1998164574413,436.60050138894815,Critical,Fast Moving,35.91438356164384,436.60050138894815,10487,0.4063851044504996,1606.0
23203,jumbo bag doiley patterns,8893,17268.69,2.2405222437137335,514,299,0.001622675267909191,0.35311951916414186,A,96.66304347826087,112.48377437803087,665,92,491.0467543313785,1167.6880586792047,Critical,Fast Moving,96.66304347826087,1167.6880586792047,8893,0.44810444874274674,1409.0
21928,jumbo bag scandinavian blue paisley,8411,17239.69,2.683268072289157,662,232,0.00161995024459999,0.35473946940874185,A,38.76036866359447,56.78262397114668,534,217,247.8839579986258,519.2065386437871,Critical,Fast Moving,38.76036866359447,519.2065386437871,8411,0.5366536144578314,1252.0
22077,6 ribbons rustic charm,9172,17186.62,2.211237113402062,955,413,0.001614963451944152,0.356354432860686,A,31.84722222222222,36.49052560810847,314,288,159.29901234899685,382.22956790455237,Critical,Fast Moving,31.84722222222222,382.22956790455237,9172,0.44224742268041245,1440.0
22385,jumbo bag spaceboy design,8666,17071.59,2.6552167630057806,686,247,0.001604154506038725,0.35795858736672476,A,35.95850622406639,64.64710566678656,546,241,282.21627154781225,533.925815116277,Critical,Fast Moving,35.95850622406639,533.925815116277,8666,0.5310433526011561,1277.0
71477,colour glass. star t-light holder,5736,17069.7,3.93203007518797,264,145,0.0016039769096920218,0.35956256427641675,A,40.97142857142857,102.71472983249873,780,140,448.4000913479649,735.2000913479649,Critical,Fast Moving,40.97142857142857,735.2000913479649,5736,0.7864060150375941,854.0
22197,small popcorn holder,20149,17045.8,1.0751602023608768,589,228,0.001601731114619956,0.3611642953910367,A,132.55921052631578,374.7335606854667,4314,152,1635.8954856477353,2563.8099593319457,Critical,Fast Moving,98.84146341463475,2327.7857295501785,20149,0.2150320404721754,3061.0
82583,hot baths metal sign,7258,16946.260000000002,2.955829307568438,609,206,0.0015923777070269264,0.36275667309806364,A,31.017094017094017,59.52075887103085,596,234,259.8372576006722,476.95691572033036,Critical,Fast Moving,31.017094017094017,476.95691572033036,7258,0.5911658615136876,1108.0
22492,mini paint set vintage,26633,16937.82,0.7850263157894737,380,213,0.0015915846312776277,0.36434825772934126,A,128.04326923076923,203.38244370786813,1394,208,887.8639556945606,1784.1668403099452,Critical,Fast Moving,98.84146341463475,1579.7541995970037,26633,0.15700526315789476,4119.0
21754,home building block word,2759,16923.47,6.629308578745198,777,360,0.0015902362145711784,0.3659384939439124,A,9.818505338078293,8.712418020159909,48,281,38.033970808978395,106.76350817552644,Critical,Fast Moving,9.818505338078293,106.76350817552644,2759,1.3258617157490398,456.0
20719,woodland charlotte bag,13290,16744.45,1.2108571428571429,833,238,0.0015734143637845175,0.3675119083076969,A,48.32727272727273,54.42038802733574,408,275,237.57164140374604,575.8625504946551,Critical,Fast Moving,48.32727272727273,575.8625504946551,13290,0.2421714285714286,2343.0
22993,set of 4 pantry jelly moulds,12649,16478.48,1.497788990825688,1073,431,0.0015484221413863035,0.3690603304490832,A,51.84016393442623,51.30120713463727,282,244,223.9548894588434,586.836036999827,Critical,Fast Moving,51.84016393442623,586.836036999827,12649,0.2995577981651376,2055.0
84978,hanging heart jar t-light holder,12493,16453.78,1.4836289222373806,728,304,0.0015461011732574323,0.37060643162234064,A,47.321969696969695,51.754158282476176,424,264,225.93224301269439,557.1860308914822,Critical,Fast Moving,47.321969696969695,557.1860308914822,12493,0.29672578444747616,2052.0
22624,ivory kitchen scales,1883,16378.710000000001,9.46253164556962,711,376,0.0015390471215394421,0.3721454787438801,A,7.7809917355371905,8.530003809347527,55,242,37.23764345724583,91.70458560600616,Critical,Fast Moving,7.7809917355371905,91.70458560600616,1883,1.892506329113924,315.0
84078A,set/4 white retro storage cubes,415,16363.300000000001,45.23225806451613,155,79,0.0015375991005327253,0.37368307784441285,A,3.6403508771929824,5.541679872114523,28,114,24.192146198792965,49.674602339143846,Critical,Medium Moving,3.6403508771929824,49.674602339143846,415,9.046451612903226,68.0
23301,gardeners kneeling pad keep calm,8807,16327.35,1.9439673913043478,913,405,0.001534221011292526,0.3752172988557054,A,50.61494252873563,57.521305484826726,473,174,251.10866451103476,605.4132622121842,Critical,Fast Moving,50.61494252873563,605.4132622121842,8807,0.3887934782608696,1505.0
84029G,knitted union flag hot water bottle,3319,16148.04,5.203712446351931,459,211,0.0015173719102727732,0.37673467076597816,A,18.136612021857925,27.73853438012609,168,183,121.09228511032755,248.04856926333304,Critical,Fast Moving,18.136612021857925,248.04856926333304,3319,1.0407424892703863,565.0
85152,hand over the chocolate   sign,8246,15928.730000000001,2.3584683357879235,677,270,0.001496764156412743,0.3782314349223909,A,33.65714285714286,62.31665566901432,620,245,272.0427161718012,507.6427161718012,Critical,Fast Moving,33.65714285714286,507.6427161718012,8246,0.4716936671575847,1322.0
15056BL,edwardian parasol black,2844,15828.84,6.430311526479751,321,142,0.0014873778606073606,0.3797188127829983,A,14.363636363636363,23.781985480826545,183,198,103.82001178826623,204.36546633372078,Critical,Fast Moving,14.363636363636363,204.36546633372078,2844,1.2860623052959503,470.0
23313,vintage christmas bunting,2990,15798.66,5.548627450980392,401,254,0.0014845419570393714,0.3812033547400377,A,28.75,34.38919168655129,255,104,150.12566083538857,351.37566083538854,Critical,Fast Moving,28.75,351.37566083538854,2990,1.1097254901960785,519.0
22379,recycling bag retrospot,6896,15607.59,3.1890400000000003,748,187,0.001466587812084577,0.3826699425521223,A,26.220532319391634,64.87360609411573,727,263,283.20505682204094,466.74878305778236,Critical,Fast Moving,26.220532319391634,466.74878305778236,6896,0.6378080000000002,1040.0
82483,wood 2 drawer cabinet white finish,2386,15123.92,6.952326007326008,543,241,0.0014211391216031543,0.3840910816737254,A,10.464912280701755,13.666370715684794,124,228,59.66040009355432,132.9147860584666,Critical,Fast Moving,10.464912280701755,132.9147860584666,2386,1.3904652014652017,414.0
22084,paper chain kit empire,5181,15099.37,3.2728442437923255,436,277,0.0014188322484224342,0.38550991392214784,A,38.37777777777778,60.6936110959028,395,135,264.9573318648782,533.6017763093226,Critical,Fast Moving,38.37777777777778,533.6017763093226,5181,0.6545688487584651,890.0
22900,set 2 tea towels i love london,4907,14938.43,3.734585635359116,533,194,0.0014037093087195785,0.3869136232308674,A,20.97008547008547,49.92478422408043,603,234,217.94612947053804,364.7367277611363,Critical,Fast Moving,20.97008547008547,364.7367277611363,4907,0.7469171270718232,811.0
84997D,childrens cutlery polkadot pink,3666,14493.640000000001,4.503296398891967,358,208,0.0013619140287989054,0.38827553725966635,A,19.396825396825395,46.14173574002531,444,189,201.43127041779695,337.2090481955747,Critical,Fast Moving,19.396825396825395,337.2090481955747,3666,0.9006592797783934,638.0
22752,set 7 babushka nesting boxes,1787,14427.97,9.79502617801047,380,188,0.0013557432604983802,0.3896312805201647,A,8.935,20.264104834006805,219,200,88.46274018800429,151.00774018800428,Critical,Fast Moving,8.935,151.00774018800428,1787,1.9590052356020942,302.0
22866,hand warmer scotty dog design,6611,14366.52,2.3365124555160146,548,329,0.0013499690300725043,0.3909812495502372,A,61.78504672897196,75.38392652325716,436,107,329.0877520129722,761.583079115776,Critical,Fast Moving,61.78504672897196,761.583079115776,6611,0.46730249110320293,1189.0
22847,bread bin diner style ivory,901,14329.539999999999,17.415146666666665,375,214,0.0013464941555216678,0.3923277437057589,A,5.061797752808989,5.846588760949065,45,178,25.523222801235207,60.95580707089813,Critical,Fast Moving,5.061797752808989,60.95580707089813,901,3.483029333333333,161.0
48184,doormat english rose,2035,14300.15,8.640073710073711,407,227,0.0013437324853472741,0.39367147619110615,A,9.044444444444444,26.144990263394924,370,225,114.13568474079432,177.44679585190542,Critical,Fast Moving,9.044444444444444,177.44679585190542,2035,1.7280147420147423,343.0
22507,memo board retrospot  design,2960,14193.35,6.295599128540305,459,230,0.001333696882263734,0.3950051730733699,A,13.097345132743364,43.2907410376286,426,226,188.98528251448485,280.6666984436884,Critical,Fast Moving,13.097345132743364,280.6666984436884,2960,1.2591198257080611,485.0
23200,jumbo bag pears,7067,14188.960000000001,2.4302508361204014,595,262,0.0013332843701145136,0.39633845744348445,A,39.26111111111111,49.8053601352292,244,180,217.42478484511415,492.2525626228919,Critical,Fast Moving,39.26111111111111,492.2525626228919,7067,0.4860501672240803,1206.0
21232,strawberry ceramic trinket box,10473,14117.58,1.6572816901408451,706,296,0.0013265770541210386,0.3976650344976055,A,43.45643153526971,63.1734316693313,549,241,275.78296294491133,579.9779836917993,Critical,Fast Moving,43.45643153526971,579.9779836917993,10473,0.33145633802816904,1778.0
22625,red kitchen scales,1620,14082.2,9.793315018315017,546,292,0.0013232525256838136,0.3989882870232893,A,7.397260273972603,9.894498136686918,76,219,43.19432933881818,94.97515125662639,Critical,Fast Moving,7.397260273972603,94.97515125662639,1620,1.9586630036630035,288.0
22867,hand warmer bird design,6433,14061.890000000001,2.401336898395722,554,333,0.0013213440697041627,0.4003096310929935,A,56.92920353982301,68.69598096142776,352,113,299.8915947943833,698.3960195731444,Critical,Fast Moving,56.92920353982301,698.3960195731444,6433,0.4802673796791444,1157.0
22083,paper chain kit retrospot,4616,14051.640000000001,3.7658756137479545,610,294,0.0013203809149138416,0.4016300120079073,A,18.101960784313725,19.29560239356988,122,255,84.23475279543813,210.94847828563422,Critical,Fast Moving,18.101960784313725,210.94847828563422,4616,0.753175122749591,783.0
21930,jumbo storage bag skulls,6438,14006.2,2.7869887955182073,705,220,0.0013161110852872866,0.4029461230931946,A,25.24705882352941,33.50469677347271,210,255,146.264407435141,322.9938191998469,Critical,Fast Moving,25.24705882352941,322.9938191998469,6438,0.5573977591036415,1075.0
23343,jumbo bag vintage christmas,6078,13972.710000000001,2.417366255144033,476,286,0.0013129641531967645,0.40425908724639137,A,50.65,65.09987801560814,295,120,284.19284455640127,638.7428445564012,Critical,Fast Moving,50.65,638.7428445564012,6078,0.4834732510288066,1121.0
22622,box of vintage alphabet blocks,1342,13931.31,12.382434456928838,267,174,0.0013090739475070774,0.40556816119389844,A,8.335403726708075,16.93441174774713,166,161,73.9269994381208,132.27482552507732,Critical,Fast Moving,8.335403726708075,132.27482552507732,1342,2.476486891385768,233.0
20971,pink blue felt craft trinket box,10993,13828.1,1.4207224334600759,522,277,0.0012993756835159521,0.4068675368774144,A,46.97863247863248,211.34487501198134,2868,234,922.6238672470572,1251.4742945974845,Critical,Fast Moving,46.97863247863248,1251.4742945974845,10993,0.2841444866920152,1967.0
84077,world war 2 gliders asstd designs,54951,13814.009999999998,0.3207276119402985,535,307,0.0012980516980529643,0.40816558857546736,A,233.8340425531915,478.8071473007035,4848,235,2090.227652234589,3727.0659501069294,Critical,Fast Moving,98.84146341463475,2782.1178961370324,54951,0.06414552238805969,9256.0
22941,christmas lights 10 reindeer,1670,13795.92,9.962893890675241,311,205,0.001296351847305949,0.40946194042277334,A,16.534653465346533,40.76016789868161,390,101,177.938091634297,293.6806658917227,Critical,Fast Moving,16.534653465346533,293.6806658917227,1670,1.9925787781350484,290.0
AMAZONFEE,amazon fee,2,13761.09,6880.545,2,0,0.0012930790003452776,0.4107550194231186,A,1.0,0.0,1,2,0.0,7.0,Critical,Slow Moving,1.0,7.0,2,1376.1090000000002,0.0
23077,doughnut lip gloss,10395,13695.77,1.345436046511628,344,217,0.0012869411202571048,0.4120419605433757,A,66.21019108280255,77.97452179604713,500,157,340.3969688980182,803.868306477636,Critical,Fast Moving,66.21019108280255,803.868306477636,10395,0.2690872093023256,1965.0
22171,3 hook photo shelf antique white,1794,13611.81,10.020785340314136,382,172,0.0012790517079453627,0.41332101225132106,A,8.625,28.286043228876917,312,208,123.4824293300908,183.85742933009078,Critical,Fast Moving,8.625,183.85742933009078,1794,2.004157068062827,299.0
22551,plasters in tin spaceboy,8074,13602.11,1.864023494860499,673,339,0.0012781402346315957,0.41459915248595264,A,31.91304347826087,48.83532772445016,444,253,213.19011838283438,436.5814227306605,Critical,Fast Moving,31.91304347826087,436.5814227306605,8074,0.37280469897209983,1472.0
21524,doormat spotty home sweet home,1752,13572.06,9.204553014553015,480,251,0.0012753165466853373,0.415874469032638,A,7.487179487179487,11.823171680098708,122,234,51.61393375637878,104.02419016663518,Critical,Fast Moving,7.487179487179487,104.02419016663518,1752,1.8409106029106033,308.0
23356,love hot water bottle,2359,13334.32,6.205617283950618,476,316,0.0012529769935291494,0.41712744602616714,A,25.641304347826086,32.89229226715088,293,92,143.59096189306132,323.0800923278439,Critical,Fast Moving,25.641304347826086,323.0800923278439,2359,1.2411234567901237,436.0
22554,plasters in tin woodland animals,7803,13328.27,1.9113445378151261,704,351,0.0012524084972870574,0.4183798545234542,A,29.556818181818183,40.667676074371535,300,264,177.53431953133565,384.4320468040629,Critical,Fast Moving,29.556818181818183,384.4320468040629,7803,0.38226890756302523,1429.0
22558,clothes pegs retrospot pack 24,8676,13325.869999999999,1.8339870967741934,772,363,0.0012521829781166408,0.41963203750157085,A,31.434782608695652,35.863875270348494,220,276,156.56337677702945,376.606855037899,Critical,Fast Moving,31.434782608695652,376.606855037899,8676,0.36679741935483867,1538.0
23207,lunch bag alphabet design,7830,13325.55,1.9909656084656082,740,377,0.0012521529088939185,0.42088419041046476,A,39.94897959183673,57.44515733739032,477,196,250.77624056052503,530.4190977033821,Critical,Fast Moving,39.94897959183673,530.4190977033821,7830,0.39819312169312165,1402.0
